Study_word,thisN,thisTrialN,thisRepN,Studyslider.response,Studyslider.rt,test_word,Reference,old_new,test_textbox.text,testmouse.x,testmouse.y,testmouse.leftButton,testmouse.midButton,testmouse.rightButton,testmouse.time,testmouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,Studytext.started,Studyslider.started,trial.stopped,trials.Studyslider.response,trials.Studyslider.rt,test.started,TestText.started,test_textbox.started,submit_text.started,testmouse.started,test.stopped,trials_2.test_textbox.text,trials_2.testmouse.x,trials_2.testmouse.y,trials_2.testmouse.leftButton,trials_2.testmouse.midButton,trials_2.testmouse.rightButton,trials_2.testmouse.time,trials_2.testmouse.clicked_name,TestText.stopped,test_textbox.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
mouse,153,3,10,1.5366666666666666,0.10041919999639504,,,,,,,,,,,,10,3,153,8,,,,,20.78582119999919,,20.773538099980215,20.78582119999919,20.78582119999919,20.886400399991544,1.5366666666666666,0.10041919999639504,,,,,,,,,,,,,,,,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
book,154,4,10,1.5366666666666666,0.1145748000126332,,,,,,,,,,,,10,4,154,0,,,,,20.90218299999833,,20.889223199978005,20.90218299999833,20.90218299999833,21.020430899981875,1.5366666666666666,0.1145748000126332,,,,,,,,,,,,,,,,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
board,155,5,10,1.5366666666666666,0.09817430001567118,,,,,,,,,,,,10,5,155,4,,,,,21.035704499983694,,21.024976699991385,21.035704499983694,21.035704499983694,21.13676470000064,1.5366666666666666,0.09817430001567118,,,,,,,,,,,,,,,,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
Pastry,156,6,10,1.5366666666666666,0.11385679998784326,,,,,,,,,,,,10,6,156,9,,,,,21.15209569997387,,21.139791599998716,21.15209569997387,21.15209569997387,21.270704399998067,1.5366666666666666,0.11385679998784326,,,,,,,,,,,,,,,,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
T-shirt,157,7,10,1.5366666666666666,0.09868500000447966,,,,,,,,,,,,10,7,157,7,,,,,21.28890999997384,,21.276321499986807,21.28890999997384,21.28890999997384,21.386496599996462,1.5366666666666666,0.09868500000447966,,,,,,,,,,,,,,,,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
marble,158,8,10,1.5366666666666666,0.09989569999743253,,,,,,,,,,,,10,8,158,3,,,,,21.40234109997982,,21.39019899998675,21.40234109997982,21.40234109997982,21.502964499988593,1.5366666666666666,0.09989569999743253,,,,,,,,,,,,,,,,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
Case,159,9,10,1.5366666666666666,0.11472900002263486,,,,,,,,,,,,10,9,159,10,,,,,21.518902599986177,,21.505793199990876,21.518902599986177,21.518902599986177,21.63872629997786,1.5366666666666666,0.11472900002263486,,,,,,,,,,,,,,,,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
Keys,160,10,10,1.5366666666666666,0.11506719997851178,,,,,,,,,,,,10,10,160,13,,,,,21.65244849998271,,21.642336299992166,21.65244849998271,21.65244849998271,21.770230699999956,1.5366666666666666,0.11506719997851178,,,,,,,,,,,,,,,,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
Police,161,11,10,1.5366666666666666,0.10170080000534654,,,,,,,,,,,,10,11,161,12,,,,,21.786436999973375,,21.773390499991365,21.786436999973375,21.786436999973375,21.886351399996784,1.5366666666666666,0.10170080000534654,,,,,,,,,,,,,,,,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
cushion,162,12,10,1.5366666666666666,0.11779659998137504,,,,,,,,,,,,10,12,162,1,,,,,21.90214009999181,,21.88975859998027,21.90214009999181,21.90214009999181,22.0200693999941,1.5366666666666666,0.11779659998137504,,,,,,,,,,,,,,,,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
Chart,163,13,10,1.5366666666666666,0.11354230000870302,,,,,,,,,,,,10,13,163,6,,,,,22.035589099978097,,22.023758600000292,22.035589099978097,22.035589099978097,22.153264099993976,1.5366666666666666,0.11354230000870302,,,,,,,,,,,,,,,,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
Poster,164,14,10,1.5366666666666666,0.10313180001685396,,,,,,,,,,,,10,14,164,14,,,,,22.168871399975615,,22.155696799978614,22.168871399975615,22.168871399975615,22.270151299977442,1.5366666666666666,0.10313180001685396,,,,,,,,,,,,,,,,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
phone,165,0,11,1.5366666666666666,0.27949280000757426,,,,,,,,,,,,11,0,165,2,,,,,22.285616299981484,,22.27424559998326,22.285616299981484,22.285616299981484,22.57020429999102,1.5366666666666666,0.27949280000757426,,,,,,,,,,,,,,,,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
book,166,1,11,1.5366666666666666,0.11349939997307956,,,,,,,,,,,,11,1,166,0,,,,,22.585319699981483,,22.573595999972895,22.585319699981483,22.585319699981483,22.703914399986388,1.5366666666666666,0.11349939997307956,,,,,,,,,,,,,,,,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
T-shirt,167,2,11,1.5366666666666666,0.10165359999518842,,,,,,,,,,,,11,2,167,7,,,,,22.719322799996007,,22.707490599976154,22.719322799996007,22.719322799996007,22.819691299984697,1.5366666666666666,0.10165359999518842,,,,,,,,,,,,,,,,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
Keys,168,3,11,1.5366666666666666,0.11585900001227856,,,,,,,,,,,,11,3,168,13,,,,,22.835528999974485,,22.823486199980834,22.835528999974485,22.835528999974485,22.953393299976597,1.5366666666666666,0.11585900001227856,,,,,,,,,,,,,,,,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
Police,169,4,11,1.5366666666666666,0.09583320000092499,,,,,,,,,,,,11,4,169,12,,,,,22.96874549999484,,22.958123599993996,22.96874549999484,22.96874549999484,23.07247769998503,1.5366666666666666,0.09583320000092499,,,,,,,,,,,,,,,,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
cushion,170,5,11,1.5366666666666666,0.1132909000152722,,,,,,,,,,,,11,5,170,1,,,,,23.08555869999691,,23.07695249997778,23.08555869999691,23.08555869999691,23.20413549998193,1.5366666666666666,0.1132909000152722,,,,,,,,,,,,,,,,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
Poster,171,6,11,1.5366666666666666,0.09712890000082552,,,,,,,,,,,,11,6,171,14,,,,,23.220252200000687,,23.20971080000163,23.220252200000687,23.220252200000687,23.32022729999153,1.5366666666666666,0.09712890000082552,,,,,,,,,,,,,,,,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
Pastry,172,7,11,1.5366666666666666,0.11615149999852292,,,,,,,,,,,,11,7,172,9,,,,,23.33586149997427,,23.32266839998192,23.33586149997427,23.33586149997427,23.452815999975428,1.5366666666666666,0.11615149999852292,,,,,,,,,,,,,,,,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
Cruise,173,8,11,1.5366666666666666,0.11552030002349056,,,,,,,,,,,,11,8,173,11,,,,,23.46876849999535,,23.454885199986165,23.46876849999535,23.46876849999535,23.587662799982354,1.5366666666666666,0.11552030002349056,,,,,,,,,,,,,,,,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
Chart,174,9,11,1.5366666666666666,0.09659810000448488,,,,,,,,,,,,11,9,174,6,,,,,23.601995399978478,,23.59123599997838,23.601995399978478,23.601995399978478,23.70367359998636,1.5366666666666666,0.09659810000448488,,,,,,,,,,,,,,,,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
Laptop,175,10,11,1.5366666666666666,0.11385979998158291,,,,,,,,,,,,11,10,175,5,,,,,23.719948799989652,,23.706357999995816,23.719948799989652,23.719948799989652,23.837277399987215,1.5366666666666666,0.11385979998158291,,,,,,,,,,,,,,,,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
Case,176,11,11,1.5366666666666666,0.09980100000393577,,,,,,,,,,,,11,11,176,10,,,,,23.85227329999907,,23.83947179999086,23.85227329999907,23.85227329999907,23.953494099987438,1.5366666666666666,0.09980100000393577,,,,,,,,,,,,,,,,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
board,177,12,11,1.5366666666666666,0.11519719997886568,,,,,,,,,,,,11,12,177,4,,,,,23.96838339997339,,23.956030599976657,23.96838339997339,23.96838339997339,24.085817399987718,1.5366666666666666,0.11519719997886568,,,,,,,,,,,,,,,,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
marble,178,13,11,1.5366666666666666,0.09925520000979304,,,,,,,,,,,,11,13,178,3,,,,,24.10130239999853,,24.088662800000748,24.10130239999853,24.10130239999853,24.204047599982005,1.5366666666666666,0.09925520000979304,,,,,,,,,,,,,,,,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
mouse,179,14,11,1.5366666666666666,0.09669920001761056,,,,,,,,,,,,11,14,179,8,,,,,24.219902899989393,,24.21083989998442,24.219902899989393,24.219902899989393,24.320371499983594,1.5366666666666666,0.09669920001761056,,,,,,,,,,,,,,,,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
Chart,180,0,12,1.5366666666666666,0.11771339998813346,,,,,,,,,,,,12,0,180,6,,,,,24.33534829999553,,24.323244200000772,24.33534829999553,24.33534829999553,24.45458879999933,1.5366666666666666,0.11771339998813346,,,,,,,,,,,,,,,,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
board,181,1,12,1.5366666666666666,0.09686479999800213,,,,,,,,,,,,12,1,181,4,,,,,24.468853400001535,,24.4579711999977,24.468853400001535,24.468853400001535,24.57031189999543,1.5366666666666666,0.09686479999800213,,,,,,,,,,,,,,,,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
book,182,2,12,1.5366666666666666,0.11449200002243742,,,,,,,,,,,,12,2,182,0,,,,,24.58544699999038,,24.573406899988186,24.58544699999038,24.58544699999038,24.7038232999912,1.5366666666666666,0.11449200002243742,,,,,,,,,,,,,,,,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
Pastry,183,3,12,1.5366666666666666,0.11374200001591817,,,,,,,,,,,,12,3,183,9,,,,,24.718807899975218,,24.707924199989066,24.718807899975218,24.718807899975218,24.837408499995945,1.5366666666666666,0.11374200001591817,,,,,,,,,,,,,,,,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
Case,184,4,12,1.5366666666666666,0.08322950001456775,,,,,,,,,,,,12,4,184,10,,,,,24.852055099996505,,24.841147399973124,24.852055099996505,24.852055099996505,24.93719389999751,1.5366666666666666,0.08322950001456775,,,,,,,,,,,,,,,,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
Police,185,5,12,1.5366666666666666,0.12893949999124743,,,,,,,,,,,,12,5,185,12,,,,,24.952235499978997,,24.94147520000115,24.952235499978997,24.952235499978997,25.08727089999593,1.5366666666666666,0.12893949999124743,,,,,,,,,,,,,,,,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
Keys,186,6,12,1.5366666666666666,0.09805550001328811,,,,,,,,,,,,12,6,186,13,,,,,25.101870499987854,,25.090429799980484,25.101870499987854,25.101870499987854,25.202609599975403,1.5366666666666666,0.09805550001328811,,,,,,,,,,,,,,,,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
mouse,187,7,12,1.5366666666666666,0.10370250002597459,,,,,,,,,,,,12,7,187,8,,,,,25.219540399994003,,25.20557789999293,25.219540399994003,25.219540399994003,25.319605500000762,1.5366666666666666,0.10370250002597459,,,,,,,,,,,,,,,,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
T-shirt,188,8,12,1.5366666666666666,0.1140247999865096,,,,,,,,,,,,12,8,188,7,,,,,25.335184199997457,,25.322999600000912,25.335184199997457,25.335184199997457,25.453550999984145,1.5366666666666666,0.1140247999865096,,,,,,,,,,,,,,,,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
marble,189,9,12,1.5366666666666666,0.09979969999403693,,,,,,,,,,,,12,9,189,3,,,,,25.469829599984223,,25.458538199978648,25.469829599984223,25.469829599984223,25.57018439998501,1.5366666666666666,0.09979969999403693,,,,,,,,,,,,,,,,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
Poster,190,10,12,1.5366666666666666,0.1170270000002347,,,,,,,,,,,,12,10,190,14,,,,,25.585063599981368,,25.57340209998074,25.585063599981368,25.585063599981368,25.70327189998352,1.5366666666666666,0.1170270000002347,,,,,,,,,,,,,,,,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
cushion,191,11,12,1.5366666666666666,0.10219740000320598,,,,,,,,,,,,12,11,191,1,,,,,25.71839799999725,,25.70682159997523,25.71839799999725,25.71839799999725,25.82028239997453,1.5366666666666666,0.10219740000320598,,,,,,,,,,,,,,,,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
Cruise,192,12,12,1.5366666666666666,0.11662680000881664,,,,,,,,,,,,12,12,192,11,,,,,25.835314500000095,,25.823442299995804,25.835314500000095,25.835314500000095,25.95380649997969,1.5366666666666666,0.11662680000881664,,,,,,,,,,,,,,,,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
Laptop,193,13,12,1.5366666666666666,0.09819170000264421,,,,,,,,,,,,12,13,193,5,,,,,25.96881089999806,,25.956891499983612,25.96881089999806,25.96881089999806,26.06918669998413,1.5366666666666666,0.09819170000264421,,,,,,,,,,,,,,,,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
phone,194,14,12,1.5366666666666666,0.11506340000778437,,,,,,,,,,,,12,14,194,2,,,,,26.08498359998339,,26.072795299987774,26.08498359998339,26.08498359998339,26.20354539999971,1.5366666666666666,0.11506340000778437,,,,,,,,,,,,,,,,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
Poster,195,0,13,1.5366666666666666,0.10125400000833906,,,,,,,,,,,,13,0,195,14,,,,,26.21851219999371,,26.206566499982728,26.21851219999371,26.21851219999371,26.3201732999878,1.5366666666666666,0.10125400000833906,,,,,,,,,,,,,,,,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
board,196,1,13,1.5366666666666666,0.11604140000417829,,,,,,,,,,,,13,1,196,4,,,,,26.335739000001922,,26.324285999988206,26.335739000001922,26.335739000001922,26.45288409999921,1.5366666666666666,0.11604140000417829,,,,,,,,,,,,,,,,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
Case,197,2,13,1.5366666666666666,0.09983449999708682,,,,,,,,,,,,13,2,197,10,,,,,26.469456199993147,,26.455640799977118,26.469456199993147,26.469456199993147,26.569508199987467,1.5366666666666666,0.09983449999708682,,,,,,,,,,,,,,,,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
phone,198,3,13,1.5366666666666666,0.1134633999899961,,,,,,,,,,,,13,3,198,2,,,,,26.584912799997255,,26.573979199980386,26.584912799997255,26.584912799997255,26.703587700001663,1.5366666666666666,0.1134633999899961,,,,,,,,,,,,,,,,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
mouse,199,4,13,1.5366666666666666,0.09745500001008622,,,,,,,,,,,,13,4,199,8,,,,,26.71890369997709,,26.709342299989657,26.71890369997709,26.71890369997709,26.819939599983627,1.5366666666666666,0.09745500001008622,,,,,,,,,,,,,,,,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
Pastry,200,5,13,1.5366666666666666,0.11430489999474958,,,,,,,,,,,,13,5,200,9,,,,,26.83623179999995,,26.82282979998854,26.83623179999995,26.83623179999995,26.954955299996072,1.5366666666666666,0.11430489999474958,,,,,,,,,,,,,,,,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
Chart,201,6,13,1.5366666666666666,0.09578519998467527,,,,,,,,,,,,13,6,201,6,,,,,26.96920229998068,,26.959097999992082,26.96920229998068,26.96920229998068,27.069238600000972,1.5366666666666666,0.09578519998467527,,,,,,,,,,,,,,,,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
Laptop,202,7,13,1.5366666666666666,0.11717149999458343,,,,,,,,,,,,13,7,202,5,,,,,27.08504599999287,,27.071649899997283,27.08504599999287,27.08504599999287,27.204567099979613,1.5366666666666666,0.11717149999458343,,,,,,,,,,,,,,,,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
cushion,203,8,13,1.5366666666666666,0.10010090001742356,,,,,,,,,,,,13,8,203,1,,,,,27.218349099974148,,27.20768159997533,27.218349099974148,27.218349099974148,27.319872699998086,1.5366666666666666,0.10010090001742356,,,,,,,,,,,,,,,,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
book,204,9,13,1.5366666666666666,0.11386019998462871,,,,,,,,,,,,13,9,204,0,,,,,27.336060299974633,,27.323481699975673,27.336060299974633,27.336060299974633,27.453313899983186,1.5366666666666666,0.11386019998462871,,,,,,,,,,,,,,,,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
marble,205,10,13,1.5366666666666666,0.09772660001181066,,,,,,,,,,,,13,10,205,3,,,,,27.468473799992353,,27.457462299993495,27.468473799992353,27.468473799992353,27.57060089998413,1.5366666666666666,0.09772660001181066,,,,,,,,,,,,,,,,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
Cruise,206,11,13,1.5366666666666666,0.114876000006916,,,,,,,,,,,,13,11,206,11,,,,,27.585364300000947,,27.57268599999952,27.585364300000947,27.585364300000947,27.704386999976123,1.5366666666666666,0.114876000006916,,,,,,,,,,,,,,,,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
Keys,207,12,13,1.5366666666666666,0.10052019997965544,,,,,,,,,,,,13,12,207,13,,,,,27.718714699993143,,27.706950299994787,27.718714699993143,27.718714699993143,27.819169800000964,1.5366666666666666,0.10052019997965544,,,,,,,,,,,,,,,,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
Police,208,13,13,1.5366666666666666,0.11464809998869896,,,,,,,,,,,,13,13,208,12,,,,,27.835325499996543,,27.823876899987226,27.835325499996543,27.835325499996543,27.95474459999241,1.5366666666666666,0.11464809998869896,,,,,,,,,,,,,,,,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
T-shirt,209,14,13,1.5366666666666666,0.09590829999069683,,,,,,,,,,,,13,14,209,7,,,,,27.96920909997425,,27.95863339997595,27.96920909997425,27.96920909997425,28.068145799974445,1.5366666666666666,0.09590829999069683,,,,,,,,,,,,,,,,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
Laptop,210,0,14,1.5366666666666666,0.11794200001168065,,,,,,,,,,,,14,0,210,5,,,,,28.084857299982104,,28.07039729997632,28.084857299982104,28.084857299982104,28.203403899999103,1.5366666666666666,0.11794200001168065,,,,,,,,,,,,,,,,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
Chart,211,1,14,1.5366666666666666,0.09957939997548237,,,,,,,,,,,,14,1,211,6,,,,,28.218516299995827,,28.207319899986032,28.218516299995827,28.218516299995827,28.319396299979417,1.5366666666666666,0.09957939997548237,,,,,,,,,,,,,,,,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
mouse,212,2,14,1.5366666666666666,0.11489430000074208,,,,,,,,,,,,14,2,212,8,,,,,28.335779399989406,,28.322497299988754,28.335779399989406,28.335779399989406,28.45376929998747,1.5366666666666666,0.11489430000074208,,,,,,,,,,,,,,,,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
phone,213,3,14,1.5366666666666666,0.09743009999510832,,,,,,,,,,,,14,3,213,2,,,,,28.469730399985565,,28.459190900000976,28.469730399985565,28.469730399985565,28.569650499994168,1.5366666666666666,0.09743009999510832,,,,,,,,,,,,,,,,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
Keys,214,4,14,1.5366666666666666,0.11505759999272414,,,,,,,,,,,,14,4,214,13,,,,,28.58513629998197,,28.572303900000406,28.58513629998197,28.58513629998197,28.703765199985355,1.5366666666666666,0.11505759999272414,,,,,,,,,,,,,,,,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
Poster,215,5,14,1.5366666666666666,0.0991181000135839,,,,,,,,,,,,14,5,215,14,,,,,28.719147099996917,,28.7082024999836,28.719147099996917,28.719147099996917,28.82035579998046,1.5366666666666666,0.0991181000135839,,,,,,,,,,,,,,,,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
cushion,216,6,14,1.5366666666666666,0.1139236000017263,,,,,,,,,,,,14,6,216,1,,,,,28.83495469999616,,28.824711299996125,28.83495469999616,28.83495469999616,28.953668000001926,1.5366666666666666,0.1139236000017263,,,,,,,,,,,,,,,,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
Case,217,7,14,1.5366666666666666,0.09673829999519512,,,,,,,,,,,,14,7,217,10,,,,,28.968646399996942,,28.957963299995754,28.968646399996942,28.968646399996942,29.06986349998624,1.5366666666666666,0.09673829999519512,,,,,,,,,,,,,,,,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
board,218,8,14,1.5366666666666666,0.1023496999987401,,,,,,,,,,,,14,8,218,4,,,,,29.085159199981717,,29.072638799989363,29.085159199981717,29.085159199981717,29.186172799993074,1.5366666666666666,0.1023496999987401,,,,,,,,,,,,,,,,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
marble,219,9,14,1.5366666666666666,0.11465629999293014,,,,,,,,,,,,14,9,219,3,,,,,29.201841899979627,,29.191528199997265,29.201841899979627,29.201841899979627,29.31966399998055,1.5366666666666666,0.11465629999293014,,,,,,,,,,,,,,,,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
book,220,10,14,1.5366666666666666,0.10349660000065342,,,,,,,,,,,,14,10,220,0,,,,,29.334975099976873,,29.32264219998615,29.334975099976873,29.334975099976873,29.4368122999731,1.5366666666666666,0.10349660000065342,,,,,,,,,,,,,,,,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
Cruise,221,11,14,1.5366666666666666,0.11643880000337958,,,,,,,,,,,,14,11,221,11,,,,,29.452438499982236,,29.440036399988458,29.452438499982236,29.452438499982236,29.570074999995995,1.5366666666666666,0.11643880000337958,,,,,,,,,,,,,,,,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
T-shirt,222,12,14,1.5366666666666666,0.10127869999269024,,,,,,,,,,,,14,12,222,7,,,,,29.585975599999074,,29.57304259997909,29.585975599999074,29.585975599999074,29.68620469997404,1.5366666666666666,0.10127869999269024,,,,,,,,,,,,,,,,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
Pastry,223,13,14,1.5366666666666666,0.13093829998979345,,,,,,,,,,,,14,13,223,9,,,,,29.701543599978322,,29.689196199993603,29.701543599978322,29.701543599978322,29.837355700001353,1.5366666666666666,0.13093829998979345,,,,,,,,,,,,,,,,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
Police,224,14,14,1.5366666666666666,0.11160289999679662,,,,,,,,,,,,14,14,224,12,,,,,29.85160999998334,,29.8422511999961,29.85160999998334,29.85160999998334,29.969753399986075,1.5366666666666666,0.11160289999679662,,,,,,,,,,,,,,,,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
